,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
0,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
0,Schleswig-Holstein,0.0,0.0,,,Get around_Public transport,"'''S1''' links the far westward Wedel in Schleswig-Holstein and the neighbourhood of '''Blankenese''' with '''Poppenbüttel''' in the far north. In an unusual and potentially confusing arrangement, the first three cars of every train go to Hamburg Airport instead of '''Poppenbüttel''', the division occurs at the station of Ohldorf. Note that the train reverses direction in Blankenese, so if you get on west of Blankenese, you have to take the last three cars to be in the front after the change of direction. There is, however, an announcement made on the train (also in English) before the trains are separated to let you know if you are in a car going to the airport or not.","(0, 0)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Get around_Public transport_S-Bahn,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around_Public transport_S-Bahn,,"(53.550341, 10.000654)",wikivoyage,red
0,Schleswig-Holstein,0.0,0.0,,,Get around_Public transport_S-Bahn,"'''S1''' links the far westward Wedel in Schleswig-Holstein and the neighbourhood of '''Blankenese''' with '''Poppenbüttel''' in the far north. In an unusual and potentially confusing arrangement, the first three cars of every train go to Hamburg Airport instead of '''Poppenbüttel''', the division occurs at the station of Ohldorf. Note that the train reverses direction in Blankenese, so if you get on west of Blankenese, you have to take the last three cars to be in the front after the change of direction. There is, however, an announcement made on the train (also in English) before the trains are separated to let you know if you are in a car going to the airport or not.","(0, 0)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around_Public transport_S-Bahn,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Get around_Public transport_S-Bahn,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Get around_Public transport_S-Bahn,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Get around_Public transport_U-Bahn,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around_Public transport_U-Bahn,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Get around_Public transport_U-Bahn,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Get around_Public transport_U-Bahn,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Get around_Parking,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around_Parking,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
0,Hamburg/Altona-St. Pauli | St Pauli,53.5567673,9.9585474,,,Do,'''Football:''' Hamburger SV and FC St Pauli soccer teams are both based in the Hamburg/Altona-St. Pauli | St Pauli district.,"(53.5567673, 9.9585474)",wikivoyage,red
1,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
4,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
5,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
6,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
7,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
8,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
9,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
10,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
11,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
12,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
3,Hafengeburtstag ,0.0,0.0, ,http://www.hamburg.de/hafengeburtstag-english/ ,Do,"Every year in May the harbour birthday attracts millions of people. Dozens of stands and stages, a ship parade, and changing events are organised to celebrate the cities spring of wealth. The harbour dates from 1189. Since then, the Harbour Birthday has grown into the greatest harbour party in the world. It is generally in early May.","(0, 0)",wikivoyage,red
4,Kirschblütenfest ,0.0,0.0, ,http://www.hamburg.de/kirschbluetenfest-hamburg/ ,Do,"On May 19, the Japanese community of Hamburg celebrates the Japanese Cherry Blossom Festival by the Lake Alster. Enormous fireworks and a peaceful atmosphere are characteristics of this event.","(0, 0)",wikivoyage,red
5,Hamburger Dom ,53.5534324,9.9701087, ,http://hamburgerdom.de/ ,Do,"The Dom is one of the largest fairs in Germany. The streets of the fairground, lined on both sides with rides, amusements and food and drink stalls, are some 3.3&nbsp;km long. It takes place for three separate months in spring, summer, and early winter.","(53.5534324, 9.9701087)",wikivoyage,red
0,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
4,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Do,,"(53.550341, 10.000654)",wikivoyage,red
1,Wacken Open Air ,0.0,0.0, ,http://www.wacken.com/ ,Do,,"(0, 0)",wikivoyage,red
0,--,53.550341,10.000654,,,"Do_Theatre, opera and musicals",,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,"Do_Theatre, opera and musicals",,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,"Do_Theatre, opera and musicals",,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,"Do_Theatre, opera and musicals_Musicals",,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,"Do_Theatre, opera and musicals_Musicals",,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,"Do_Theatre, opera and musicals_Musicals",,"(53.550341, 10.000654)",wikivoyage,red
0,Hamburg/Altona-St. Pauli | St Pauli,53.5567673,9.9585474,,,Do_Sports,'''Football:''' Hamburger SV and FC St Pauli soccer teams are both based in the Hamburg/Altona-St. Pauli | St Pauli district.,"(53.5567673, 9.9585474)",wikivoyage,red
1,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
4,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
5,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
6,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
7,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
8,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
9,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
10,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
11,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
12,--,53.550341,10.000654,,,Do_Sports,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
3,Hafengeburtstag ,0.0,0.0, ,http://www.hamburg.de/hafengeburtstag-english/ ,Do_Events,"Every year in May the harbour birthday attracts millions of people. Dozens of stands and stages, a ship parade, and changing events are organised to celebrate the cities spring of wealth. The harbour dates from 1189. Since then, the Harbour Birthday has grown into the greatest harbour party in the world. It is generally in early May.","(0, 0)",wikivoyage,red
4,Kirschblütenfest ,0.0,0.0, ,http://www.hamburg.de/kirschbluetenfest-hamburg/ ,Do_Events,"On May 19, the Japanese community of Hamburg celebrates the Japanese Cherry Blossom Festival by the Lake Alster. Enormous fireworks and a peaceful atmosphere are characteristics of this event.","(0, 0)",wikivoyage,red
5,Hamburger Dom ,53.5534324,9.9701087, ,http://hamburgerdom.de/ ,Do_Events,"The Dom is one of the largest fairs in Germany. The streets of the fairground, lined on both sides with rides, amusements and food and drink stalls, are some 3.3&nbsp;km long. It takes place for three separate months in spring, summer, and early winter.","(53.5534324, 9.9701087)",wikivoyage,red
0,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
4,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Do_Events,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Do_Events_Street parties,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Do_Events_Street parties,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Do_Events_Street parties,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Do_Events_Street parties,,"(53.550341, 10.000654)",wikivoyage,red
4,--,53.550341,10.000654,,,Do_Events_Street parties,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Do_Events_Street parades,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Do_Events_Street parades,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Do_Open Air,,"(53.550341, 10.000654)",wikivoyage,red
1,Wacken Open Air ,0.0,0.0, ,http://www.wacken.com/ ,Do_Open Air,,"(0, 0)",wikivoyage,red
0,Universitätsklinikum Hamburg-Eppendorf ,53.59005,9.97859,Martinistr. 52 ,https://www.uke.de/english/index.html ,Stay healthy,The main hospital of Hamburg.,"(53.59005, 9.97859)",wikivoyage,red
0,Universitätsklinikum Hamburg-Eppendorf ,53.59005,9.97859,Martinistr. 52 ,https://www.uke.de/english/index.html ,Stay healthy_Hospitals,The main hospital of Hamburg.,"(53.59005, 9.97859)",wikivoyage,red
0,St. Marien ,53.5575,10.0135,Danziger Str. 60 ,http://www.domgemeinde-hamburg.de/gottesdienste.htm ,Cope,Catholic cathedral,"(53.5575, 10.0135)",wikivoyage,red
1,St. Elisabeth ,53.5779,9.9853,Oberstr. 65 ,http://www.st-elisabeth-hh.de/ ,Cope,,"(53.5779, 9.9853)",wikivoyage,red
2,St. Ansgar ,53.54917,9.98308,Michaelisstr. 5 ,http://www.kleiner-michel.de ,Cope,,"(53.54917, 9.98308)",wikivoyage,red
0,St. Marien ,53.5575,10.0135,Danziger Str. 60 ,http://www.domgemeinde-hamburg.de/gottesdienste.htm ,Cope_Religious services,Catholic cathedral,"(53.5575, 10.0135)",wikivoyage,red
1,St. Elisabeth ,53.5779,9.9853,Oberstr. 65 ,http://www.st-elisabeth-hh.de/ ,Cope_Religious services,,"(53.5779, 9.9853)",wikivoyage,red
2,St. Ansgar ,53.54917,9.98308,Michaelisstr. 5 ,http://www.kleiner-michel.de ,Cope_Religious services,,"(53.54917, 9.98308)",wikivoyage,red
0,Bremen,53.0758196,8.8071646,,,Go next,"'''Bremen''' — A hanseatic city 95 km away, famous for the ''Bremer Stadtmusikanten'' (Town Musicians of Bremen).","(53.0758196, 8.8071646)",wikivoyage,red
1,Buxtehude,53.4767351,9.7003941,,,Go next,'''Buxtehude''',"(53.4767351, 9.7003941)",wikivoyage,red
2,Helgoland,54.1820608,7.8876314,,,Go next,'''Helgoland''' — Germany's most off-shore North Sea island. Reachable by [http://www.helgoline.de express ferry] from St. Pauli Landungsbrücken.,"(54.1820608, 7.8876314)",wikivoyage,red
3,Itzehoe,53.919448,9.5172441,,,Go next,'''Itzehoe''',"(53.919448, 9.5172441)",wikivoyage,red
4,Kiel,54.3227085,10.135555,,,Go next,"'''Kiel''' — Kiel's main tourist attraction is the ""Kieler Woche"" (Kiel Week) at the end of June, the largest sailing event of the world and one of Germany's largest festivals. Kiel is also notable as one of the most important historic bases of the German Navy as well as its U-Boats, and several sights related to this history can be viewed in Kiel and the suburb of Laboe. Trains to Kiel leave at least once per hour [http://reiseauskunft.bahn.de/bin/query.exe/en?S=Hamburg&Z=Kiel from Hamburg main station]{{Dead link|date=January 2025 |bot=InternetArchiveBot }} and the trip takes about an hour. A trip to Kiel on the Autobahn (A7) takes about an hour, too.","(54.3227085, 10.135555)",wikivoyage,red
5,Lübeck,53.866444,10.684738,,,Go next,"'''Lübeck''' — The city is connected to the Baltic Sea by the Trave river. The old city (Altstadt) survived from medieval times and is part of the UNESCO World Heritage List. About 60&nbsp;km northeast of Hamburg, direct trains [http://reiseauskunft.bahn.de/bin/query.exe/en?S=Hamburg&Z=L%FCbeck leave from main station]{{Dead link|date=January 2025 |bot=InternetArchiveBot }} every hour.","(53.866444, 10.684738)",wikivoyage,red
6,Lüneburg,53.248706,10.407855,,,Go next,"'''Lüneburg''' — A city in Lower Saxony, about 50&nbsp;km southeast of Hamburg. Like Lübeck, Lüneburg's old town has kept a medieval look with old buildings and narrow streets. The town is situated in the beautiful Lüneburger Heide. South of Hamburg, direct trains [http://reiseauskunft.bahn.de/bin/query.exe/en?S=Hamburg&Z=L%FCneburg leave from main station]{{Dead link|date=January 2025 |bot=InternetArchiveBot }} every hour.","(53.248706, 10.407855)",wikivoyage,red
7,Travemünde,53.939609,10.8587192,,,Go next,"'''Travemünde''' – The old town at the Baltic Sea maintained its sleepy character despite the fact that at weekends there are loads of tourists. It also serves as the port of Lübeck and has done so since the Middle Ages. There are various connections throughout the Baltic, as well as cruises that leave from this port","(53.939609, 10.8587192)",wikivoyage,red
8,Stade,53.599794,9.475438,,,Go next,"'''Altes Land''' — The region is the biggest connected fruit growing area of Central Europe and one of the furthest north in the world. The main product grown in this area is apples in astounding variety. Altes Land is an area of marshland south of the river Elbe in Hamburg and Lower Saxony around the old towns of Stade, Buxtehude, and Jork. A characteristic feature is the richly-decorated farmhouses with their elaborate gateways.","(53.599794, 9.475438)",wikivoyage,red
9,Ahrensburg,53.6736529,10.2358999,,,Go next,"'''Ahrensburg''' — Northeastern suburb <!--that being the operative term, I wonder if we can't better deal with this place within Hamburg or as a district of the city...--> of Hamburg, situated in Stormarn district. Its outstanding sight is the Renaissance castle dating from 1595. Ahrensburg is easily accessible by car and train (Hamburg public transport).","(53.6736529, 10.2358999)",wikivoyage,red
