,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
3214,,49.476725,10.988521,Kaufhaus Tietz,,D,blue,,,house,,Point(10.988521 49.476725),6.9,http://www.wikidata.org/entity/Q41420629,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476725', '10.988521')"
3215,,49.479873,10.983953,Königstraße 5,,D,blue,,,house,,Point(10.983953 49.479873),7.339,http://www.wikidata.org/entity/Q41420636,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479873', '10.983953')"
3216,,49.479906,10.984231,Königstraße 11,,D,blue,,,house,,Point(10.984231 49.479906),7.322,http://www.wikidata.org/entity/Q41420640,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479906', '10.984231')"
3217,,49.479923,10.98566,Königstraße 31 (Fürth),,D,blue,,,residential building,,Point(10.98566 49.479923),7.228,http://www.wikidata.org/entity/Q41420650,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.479923', '10.98566')"
3218,,49.479063,10.986886,Königstraße 45,,D,blue,,,house,,Point(10.986886 49.479063),7.108,http://www.wikidata.org/entity/Q41420660,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479063', '10.986886')"
3219,,49.478676,10.98755,Königstraße 59,,D,blue,,,house,,Point(10.98755 49.478676),7.047,http://www.wikidata.org/entity/Q41420671,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.478676', '10.98755')"
3220,,49.47873,10.987439,Königstraße 57,,D,blue,,,house,,Point(10.987439 49.47873),7.057,http://www.wikidata.org/entity/Q41420668,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47873', '10.987439')"
3221,,49.47827,10.988473,Königstraße 69,,D,blue,,,house,,Point(10.988473 49.47827),6.968,http://www.wikidata.org/entity/Q41420678,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47827', '10.988473')"
3222,,49.478319,10.988344,Königstraße 67 (Fürth),,D,blue,,,house,,Point(10.988344 49.478319),6.979,http://www.wikidata.org/entity/Q41420676,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.478319', '10.988344')"
3223,,49.478129,10.988789,Königstraße 73,,D,blue,,,house,,Point(10.988789 49.478129),6.941,http://www.wikidata.org/entity/Q41420683,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.478129', '10.988789')"
3224,,49.478485,10.987247,Gasthof Weiße Rose,,D,blue,,,cultural heritage ensemble,,Point(10.987247 49.478485),7.059,http://www.wikidata.org/entity/Q41420680,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.478485', '10.987247')"
3225,,49.47818,10.988662,Königstraße 71 (Fürth),,D,blue,,,house,,Point(10.988662 49.47818),6.952,http://www.wikidata.org/entity/Q41420681,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47818', '10.988662')"
3226,,49.478032,10.988935,Königstraße 75,,D,blue,,,house,,Point(10.988935 49.478032),6.927,http://www.wikidata.org/entity/Q41420687,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.478032', '10.988935')"
3227,,49.47792,10.989096,Königstraße 77 (Fürth),,D,blue,,,house,,Point(10.989096 49.47792),6.912,http://www.wikidata.org/entity/Q41420691,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47792', '10.989096')"
3228,,49.477838,10.989268,Königstraße 79,,D,blue,,,house,,Point(10.989268 49.477838),6.897,http://www.wikidata.org/entity/Q41420693,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.477838', '10.989268')"
3229,,49.47767,10.988713,Königstraße 82,,D,blue,,,house,,Point(10.988713 49.47767),6.927,http://www.wikidata.org/entity/Q41420698,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47767', '10.988713')"
3230,,49.477748,10.98941,Gasthof Schwarzes Kreuz,,D,blue,,,cultural heritage ensemble,,Point(10.98941 49.477748),6.884,http://www.wikidata.org/entity/Q41420696,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.477748', '10.98941')"
3231,,49.476767,10.990748,Königstraße 95,,D,blue,,,house,,Point(10.990748 49.476767),6.753,http://www.wikidata.org/entity/Q41420709,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476767', '10.990748')"
3232,,49.476479,10.991072,Jugendbrunnen (Fürth),,D,blue,,,water well,,Point(10.991072 49.476479),6.719,http://www.wikidata.org/entity/Q41420716,1.0,,,http://www.wikidata.org/entity/Q43483,,"('49.476479', '10.991072')"
3233,,49.47525,10.99204,Königstraße 115 (Fürth),,D,blue,,,house,,Point(10.99204 49.47525),6.604,http://www.wikidata.org/entity/Q41420726,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47525', '10.99204')"
3234,,49.47511,10.992116,Königstraße 117,,D,blue,,,house,,Point(10.992116 49.47511),6.593,http://www.wikidata.org/entity/Q41420728,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47511', '10.992116')"
3235,,49.474378,10.992529,Königstraße 125,,D,blue,,,house,,Point(10.992529 49.474378),6.536,http://www.wikidata.org/entity/Q41420734,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.474378', '10.992529')"
3236,,49.47457,10.992417,Königstraße 123,,D,blue,,,house,,Point(10.992417 49.47457),6.551,http://www.wikidata.org/entity/Q41420733,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47457', '10.992417')"
3237,,49.47372,10.992174,Königstraße 128,,D,blue,,,house,,Point(10.992174 49.47372),6.535,http://www.wikidata.org/entity/Q41420736,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47372', '10.992174')"
3238,,49.474116,10.992669,Königstraße 129,,D,blue,,,house,,Point(10.992669 49.474116),6.517,http://www.wikidata.org/entity/Q41420737,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.474116', '10.992669')"
3239,,49.472568,10.993058,König-Ludwig-II.-Brunnen,,D,blue,,,water well,,Point(10.993058 49.472568),6.433,http://www.wikidata.org/entity/Q41420742,1.0,,,http://www.wikidata.org/entity/Q43483,,"('49.472568', '10.993058')"
3240,,49.473423,10.99305,Königstraße 137-137a,,D,blue,,,house,,Point(10.99305 49.473423),6.465,http://www.wikidata.org/entity/Q41420740,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.473423', '10.99305')"
3241,,49.473251,10.993177,Königstraße 139,,D,blue,,,house,,Point(10.993177 49.473251),6.45,http://www.wikidata.org/entity/Q41420741,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.473251', '10.993177')"
3242,,49.470959,10.992811,Königswarterstraße 22 (Fürth),,D,blue,,,villa,,Point(10.992811 49.470959),6.394,http://www.wikidata.org/entity/Q41420747,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.470959', '10.992811')"
3243,,49.471113,10.992529,Königswarterstraße 20 (Fürth),,D,blue,,,villa,,Point(10.992529 49.471113),6.419,http://www.wikidata.org/entity/Q41420745,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.471113', '10.992529')"
3244,,49.470261,10.995473,Königswarterstraße 42,,D,blue,,,house,,Point(10.995473 49.470261),6.188,http://www.wikidata.org/entity/Q41420751,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470261', '10.995473')"
3245,,49.470854,10.99304,Königswarterstraße 24,,D,blue,,,villa,,Point(10.99304 49.470854),6.375,http://www.wikidata.org/entity/Q41420748,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.470854', '10.99304')"
3246,,49.469157,10.998917,Königswarterstraße 68,,D,blue,,,house,,Point(10.998917 49.469157),5.914,http://www.wikidata.org/entity/Q41420767,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469157', '10.998917')"
3247,,49.468928,10.999627,Königswarterstraße 74,,D,blue,,,house,,Point(10.999627 49.468928),5.858,http://www.wikidata.org/entity/Q41420771,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468928', '10.999627')"
3248,,49.468713,11.000132,Königswarterstraße 77,,D,blue,,,house,,Point(11.000132 49.468713),5.816,http://www.wikidata.org/entity/Q41420774,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468713', '11.000132')"
3249,,49.478007,10.990255,Kreuzstraße 6,,D,blue,,,house,,Point(10.990255 49.478007),6.838,http://www.wikidata.org/entity/Q41420782,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.478007', '10.990255')"
3250,,49.466895,11.009505,Exporthaus Berlin,,D,blue,,,house,,Point(11.009505 49.466895),5.109,http://www.wikidata.org/entity/Q41420787,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.466895', '11.009505')"
3251,,49.489779,10.995362,Hochbunker Kronacher Straße,,D,blue,,,cultural heritage ensemble,,Point(10.995362 49.489779),7.141,http://www.wikidata.org/entity/Q41420784,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.489779', '10.995362')"
3252,,49.468861,11.01346,König-Ludwig-Quelle I,,D,blue,,,cultural heritage ensemble,,Point(11.01346 49.468861),4.905,http://www.wikidata.org/entity/Q41420790,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.468861', '11.01346')"
3253,,49.468315,11.003045,Zähstraße 3,,D,blue,,,house,,Point(11.003045 49.468315),5.601,http://www.wikidata.org/entity/Q41420839,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468315', '11.003045')"
3254,,49.478638,10.987837,Waagstraße 1 (Fürth),,D,blue,,,cultural heritage ensemble,,Point(10.987837 49.478638),7.027,http://www.wikidata.org/entity/Q41420842,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.478638', '10.987837')"
3255,,49.468464,11.00283,Zähstraße 4,,D,blue,,,house,,Point(11.00283 49.468464),5.621,http://www.wikidata.org/entity/Q41420840,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468464', '11.00283')"
3256,,49.465211,11.001068,Waldstraße 7,,D,blue,,,house,,Point(11.001068 49.465211),5.652,http://www.wikidata.org/entity/Q41420846,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.465211', '11.001068')"
3257,,49.478999,10.988348,Q41420845,,D,blue,,,cultural heritage ensemble,,Point(10.988348 49.478999),7.009,http://www.wikidata.org/entity/Q41420845,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.478999', '10.988348')"
3258,,49.46428,11.001408,Waldstraße 28,,D,blue,,,house,,Point(11.001408 49.46428),5.605,http://www.wikidata.org/entity/Q41420856,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.46428', '11.001408')"
3259,,49.480361,10.984882,Wilhelm-Löhe-Straße 3,,D,blue,,,house,,Point(10.984882 49.480361),7.299,http://www.wikidata.org/entity/Q41420875,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480361', '10.984882')"
3260,,49.480499,10.984734,Wilhelm-Löhe-Straße 5,,D,blue,,,house,,Point(10.984734 49.480499),7.315,http://www.wikidata.org/entity/Q41420876,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480499', '10.984734')"
3261,,49.480369,10.977123,Amm'sche Wirtschaft,,D,blue,,,Gasthaus,,Point(10.977123 49.480369),7.815,http://www.wikidata.org/entity/Q41420886,1.0,,,http://www.wikidata.org/entity/Q5526694,,"('49.480369', '10.977123')"
3262,,49.480301,10.97683,Würzburger Straße 38,,D,blue,,,house,,Point(10.97683 49.480301),7.832,http://www.wikidata.org/entity/Q41420887,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480301', '10.97683')"
3263,,49.483034,10.96308,Luisenstein,,D,blue,,,cultural heritage ensemble,,Point(10.96308 49.483034),8.867,http://www.wikidata.org/entity/Q41420885,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.483034', '10.96308')"
3264,,49.480278,10.976458,Würzburger Straße 42,,D,blue,,,house,,Point(10.976458 49.480278),7.856,http://www.wikidata.org/entity/Q41420888,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480278', '10.976458')"
3265,,49.481431,10.977119,Vacher Straße 4,,D,blue,,,house,,Point(10.977119 49.481431),7.861,http://www.wikidata.org/entity/Q41420894,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.481431', '10.977119')"
3266,,49.481656,10.976734,Vacher Straße 13,,D,blue,,,villa,,Point(10.976734 49.481656),7.896,http://www.wikidata.org/entity/Q41420900,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.481656', '10.976734')"
3267,,49.46976,11.000681,Tannenstraße 1,,D,blue,,,house,,Point(11.000681 49.46976),5.812,http://www.wikidata.org/entity/Q41421062,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.46976', '11.000681')"
3268,,49.469671,11.00096,Tannenstraße 2,,D,blue,,,house,,Point(11.00096 49.469671),5.79,http://www.wikidata.org/entity/Q41421064,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469671', '11.00096')"
3269,,49.470932258317,11.001261376452,Nathanstift,,D,blue,,,cultural heritage ensemble,,Point(11.001261376 49.470932258),5.813,http://www.wikidata.org/entity/Q41421070,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.470932258317', '11.001261376452')"
3270,,49.476353,10.985175,Theaterstraße 9,,D,blue,,,house,,Point(10.985175 49.476353),7.111,http://www.wikidata.org/entity/Q41421074,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476353', '10.985175')"
3271,,49.474962,10.983709,Jüdisches Krankenhaus,,D,blue,,,former hospital,,Point(10.983709 49.474962),7.158,http://www.wikidata.org/entity/Q41421107,1.0,,,http://www.wikidata.org/entity/Q64578911,,"('49.474962', '10.983709')"
3273,,49.474588,10.983926,Lochnersches Gartenhaus,,D,blue,,,house,,Point(10.983926 49.474588),7.13,http://www.wikidata.org/entity/Q41421105,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.474588', '10.983926')"
3274,,49.474289,10.983434,Theaterstraße 46,,D,blue,,,house,,Point(10.983434 49.474289),7.153,http://www.wikidata.org/entity/Q41421121,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.474289', '10.983434')"
3275,,49.470834,10.987221,Berolzheimerianum,,D,blue,,,house,,Point(10.987221 49.470834),6.777,http://www.wikidata.org/entity/Q41421133,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470834', '10.987221')"
3276,,49.472875,10.983337,Q41421157,,D,blue,,,Gasthaus,,Point(10.983337 49.472875),7.111,http://www.wikidata.org/entity/Q41421157,1.0,,,http://www.wikidata.org/entity/Q5526694,,"('49.472875', '10.983337')"
3277,,49.480205,10.984385,Traubenhof 4,,D,blue,,,house,,Point(10.984385 49.480205),7.325,http://www.wikidata.org/entity/Q41421176,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480205', '10.984385')"
3278,,49.484306,10.999904,Grenzstein im Laubenweg,,D,blue,,,cultural heritage ensemble,,Point(10.999904 49.484306),6.536,http://www.wikidata.org/entity/Q41421197,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.484306', '10.999904')"
3279,,49.4666,11.001082,Leyher Straße 1 (Fürth),,D,blue,,,villa,,Point(11.001082 49.4666),5.687,http://www.wikidata.org/entity/Q41421228,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.4666', '11.001082')"
3280,,49.461883,11.007652,Verwaltungsgebäude des Neuen Städtischen Gaswerks (Fürth),,D,blue,,,cultural heritage ensemble,,Point(11.007652 49.461883),5.112,http://www.wikidata.org/entity/Q41421243,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.461883', '11.007652')"
3281,,49.464665,11.003728,Leyher Straße 33,,D,blue,,,house,,Point(11.003728 49.464665),5.451,http://www.wikidata.org/entity/Q41421241,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.464665', '11.003728')"
3282,,49.46293,11.006626,Wasserturm Leyher Straße (Fürth),,D,blue,,,cultural heritage ensemble,,Point(11.006626 49.46293),5.206,http://www.wikidata.org/entity/Q41421244,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.46293', '11.006626')"
3283,,49.476846,10.988601,Ludwig-Erhard-Straße 1,,D,blue,,,house,,Point(10.988601 49.476846),6.9,http://www.wikidata.org/entity/Q41421259,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476846', '10.988601')"
3284,,49.477321,10.98825,Ludwig-Erhard-Straße 13,,D,blue,,,house,,Point(10.98825 49.477321),6.943,http://www.wikidata.org/entity/Q41421264,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.477321', '10.98825')"
3285,,49.468937,10.989457,Ludwigstraße 4,,D,blue,,,house,,Point(10.989457 49.468937),6.565,http://www.wikidata.org/entity/Q41421274,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468937', '10.989457')"
3286,,49.470422,10.997204,Luisenstraße 3,,D,blue,,,house,,Point(10.997204 49.470422),6.074,http://www.wikidata.org/entity/Q41421300,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470422', '10.997204')"
3287,,49.470202,10.99948,Nürnberger Straße 41,,D,blue,,,house,,Point(10.99948 49.470202),5.91,http://www.wikidata.org/entity/Q41421314,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470202', '10.99948')"
3288,,49.470537,10.999747,Maistraße 5,,D,blue,,,house,,Point(10.999747 49.470537),5.903,http://www.wikidata.org/entity/Q41421319,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470537', '10.999747')"
3289,,49.470421,10.999659,Maistraße 3,,D,blue,,,house,,Point(10.999659 49.470421),5.905,http://www.wikidata.org/entity/Q41421317,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470421', '10.999659')"
3290,,49.47075,10.999942,Maistraße 9 (Fürth),,D,blue,,,house,,Point(10.999942 49.47075),5.897,http://www.wikidata.org/entity/Q41421323,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47075', '10.999942')"
3291,,49.470639,10.999841,Maistraße 7,,D,blue,,,house,,Point(10.999841 49.470639),5.9,http://www.wikidata.org/entity/Q41421321,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470639', '10.999841')"
3292,,49.470923,11.000088,Maistraße 11-11a (Fürth),,D,blue,,,house,,Point(11.000088 49.470923),5.893,http://www.wikidata.org/entity/Q41421326,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470923', '11.000088')"
3293,,49.47135,11.000434,Maischule,,D,blue,,,cultural heritage ensemble,,Point(11.000434 49.47135),5.885,http://www.wikidata.org/entity/Q41421327,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.47135', '11.000434')"
3294,,49.471223,11.000768,Krautheimer-Krippe,,D,blue,,,cultural heritage ensemble,,Point(11.000768 49.471223),5.857,http://www.wikidata.org/entity/Q41421330,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.471223', '11.000768')"
3295,,49.47366,10.985046,Marienstraße 26/28,,D,blue,,,house,,Point(10.985046 49.47366),7.02,http://www.wikidata.org/entity/Q41421364,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47366', '10.985046')"
3296,,49.473858,10.98454,Marienstraße 30,,D,blue,,,house,,Point(10.98454 49.473858),7.062,http://www.wikidata.org/entity/Q41421370,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.473858', '10.98454')"
3297,,49.473701,10.984413,Marienstraße 29,,D,blue,,,house,,Point(10.984413 49.473701),7.065,http://www.wikidata.org/entity/Q41421368,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.473701', '10.984413')"
3298,,49.473967,10.984259,Marienstraße 34,,D,blue,,,house,,Point(10.984259 49.473967),7.085,http://www.wikidata.org/entity/Q41421376,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.473967', '10.984259')"
3299,,49.479752,10.986352,Marktplatz 1,,D,blue,,,house,,Point(10.986352 49.479752),7.174,http://www.wikidata.org/entity/Q41421399,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479752', '10.986352')"
3300,,49.479513,10.98681,Q41421403,,D,blue,,,house,,Point(10.98681 49.479513),7.133,http://www.wikidata.org/entity/Q41421403,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479513', '10.98681')"
3301,,49.479418,10.986612,Marktplatz 2 (Fürth),,D,blue,,,Gasthaus,,Point(10.986612 49.479418),7.142,http://www.wikidata.org/entity/Q41421401,1.0,,,http://www.wikidata.org/entity/Q5526694,,"('49.479418', '10.986612')"
3302,,49.479904,10.986932,Marktplatz 7/9 (Fürth),,D,blue,,,house,,Point(10.986932 49.479904),7.143,http://www.wikidata.org/entity/Q41421407,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479904', '10.986932')"
3303,,49.479831,10.986729,Marktplatz 5,,D,blue,,,house,,Point(10.986729 49.479831),7.153,http://www.wikidata.org/entity/Q41421405,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479831', '10.986729')"
3304,,49.479999,10.987086,Marktplatz 11,,D,blue,,,cultural heritage ensemble,,Point(10.987086 49.479999),7.137,http://www.wikidata.org/entity/Q41421413,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.479999', '10.987086')"
3305,,49.479826,10.982848,Böschungsgeländer an der Maxbrücke,,D,blue,,,cultural heritage ensemble,,Point(10.982848 49.479826),7.41,http://www.wikidata.org/entity/Q41421468,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.479826', '10.982848')"
3306,,49.469103,11.003128,Meckstraße 1,,D,blue,,,house,,Point(11.003128 49.469103),5.621,http://www.wikidata.org/entity/Q41421515,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469103', '11.003128')"
